id,trace_id,sequence,purpose,provider,provider_attempt,state,timeout_ms,quality_signals_json,usage_source,input_tokens,output_tokens,cost_micro_usd,error_code,created_at,completed_at,channel_id,client_id
23814,chatcmpl-6d0e110f086b4cd88be652a249360eb9,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2523,2,,,2026-08-03 05:01:25.257323,2026-08-03 05:01:29.191768,dev,lobsterai
23815,chatcmpl-6d0e110f086b4cd88be652a249360eb9,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2457,5,,,2026-08-03 05:01:25.257323,2026-08-03 05:01:29.191768,dev,lobsterai
23816,chatcmpl-e632559b3b524b459d6a061e9e8f291a,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2534,2,,,2026-08-03 05:01:29.495953,2026-08-03 05:01:33.310469,dev,lobsterai
23817,chatcmpl-e632559b3b524b459d6a061e9e8f291a,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2467,5,,,2026-08-03 05:01:29.495953,2026-08-03 05:01:33.310469,dev,lobsterai
23818,chatcmpl-79f9d013f63e4759ae4adad8d94d2dd0,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2545,2,,,2026-08-03 05:01:33.624983,2026-08-03 05:01:37.575872,dev,lobsterai
23819,chatcmpl-79f9d013f63e4759ae4adad8d94d2dd0,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2477,5,,,2026-08-03 05:01:33.624983,2026-08-03 05:01:37.575872,dev,lobsterai
23820,chatcmpl-e028fb9a397e4f41a8eb3733f456d79e,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2556,2,,,2026-08-03 05:01:37.887936,2026-08-03 05:01:41.735602,dev,lobsterai
23821,chatcmpl-e028fb9a397e4f41a8eb3733f456d79e,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2487,5,,,2026-08-03 05:01:37.887936,2026-08-03 05:01:41.735602,dev,lobsterai
23822,chatcmpl-b1ebaaace08d4b088c09319b5d400e80,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2567,2,,,2026-08-03 05:01:42.028568,2026-08-03 05:01:46.423534,dev,lobsterai
23823,chatcmpl-b1ebaaace08d4b088c09319b5d400e80,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2497,16,,,2026-08-03 05:01:42.028568,2026-08-03 05:01:46.423534,dev,lobsterai
23824,chatcmpl-ab660dc4a338458fa7b148858507747c,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2587,4,,,2026-08-03 05:01:46.745747,2026-08-03 05:01:49.932089,dev,lobsterai
23825,chatcmpl-231828e35e1943a482ff71c06650d922,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2615,2,,,2026-08-03 05:01:50.253071,2026-08-03 05:01:54.424116,dev,lobsterai
23826,chatcmpl-231828e35e1943a482ff71c06650d922,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2542,5,,,2026-08-03 05:01:50.253071,2026-08-03 05:01:54.424116,dev,lobsterai
23827,chatcmpl-8c5131754b6b47ca977cd036aa4a27ed,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2637,2,,,2026-08-03 05:01:54.744904,2026-08-03 05:01:59.095436,dev,lobsterai
23828,chatcmpl-8c5131754b6b47ca977cd036aa4a27ed,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2563,4,,,2026-08-03 05:01:54.744904,2026-08-03 05:01:59.095436,dev,lobsterai
23829,chatcmpl-a3d3780dd48f481792943ce8e14a2bd9,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2668,2,,,2026-08-03 05:01:59.432484,2026-08-03 05:02:03.731201,dev,lobsterai
23830,chatcmpl-a3d3780dd48f481792943ce8e14a2bd9,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2593,6,,,2026-08-03 05:01:59.432484,2026-08-03 05:02:03.731201,dev,lobsterai
23831,chatcmpl-43c4a6885740490ea4b7db5c00fbf016,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2709,2,,,2026-08-03 05:02:04.084760,2026-08-03 05:02:18.528131,dev,lobsterai
23832,chatcmpl-43c4a6885740490ea4b7db5c00fbf016,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2636,6,,,2026-08-03 05:02:04.084760,2026-08-03 05:02:18.528131,dev,lobsterai
23833,chatcmpl-63a6c15b33a94241817fa9595efd79f2,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2769,2,,,2026-08-03 05:02:18.907238,2026-08-03 05:02:23.551292,dev,lobsterai
23834,chatcmpl-63a6c15b33a94241817fa9595efd79f2,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2699,6,,,2026-08-03 05:02:18.907238,2026-08-03 05:02:23.551292,dev,lobsterai
23835,chatcmpl-106972fdee144a38b0133022236c3f73,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2780,2,,,2026-08-03 05:02:23.918875,2026-08-03 05:02:28.563305,dev,lobsterai
23836,chatcmpl-106972fdee144a38b0133022236c3f73,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2710,6,,,2026-08-03 05:02:23.918875,2026-08-03 05:02:28.563305,dev,lobsterai
23837,chatcmpl-bcea7b9d10b7429ba17fc793fd5b503c,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2791,2,,,2026-08-03 05:02:28.919054,2026-08-03 05:02:33.963721,dev,lobsterai
23838,chatcmpl-bcea7b9d10b7429ba17fc793fd5b503c,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2721,6,,,2026-08-03 05:02:28.919054,2026-08-03 05:02:33.963721,dev,lobsterai
23839,chatcmpl-a793bf74acc8488abfaa6e62c14bc5d6,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2802,2,,,2026-08-03 05:02:34.334779,2026-08-03 05:02:39.497701,dev,lobsterai
23840,chatcmpl-a793bf74acc8488abfaa6e62c14bc5d6,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2732,6,,,2026-08-03 05:02:34.334779,2026-08-03 05:02:39.497701,dev,lobsterai
23841,chatcmpl-363537e97261467799432f469a520cc1,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2813,2,,,2026-08-03 05:02:39.871921,2026-08-03 05:02:44.962534,dev,lobsterai
23842,chatcmpl-363537e97261467799432f469a520cc1,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2743,6,,,2026-08-03 05:02:39.871921,2026-08-03 05:02:44.962534,dev,lobsterai
23843,chatcmpl-08c8f5bddcf745388825feabfa6905ca,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2824,2,,,2026-08-03 05:02:45.326230,2026-08-03 05:02:50.087125,dev,lobsterai
23844,chatcmpl-08c8f5bddcf745388825feabfa6905ca,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2754,6,,,2026-08-03 05:02:45.326230,2026-08-03 05:02:50.087125,dev,lobsterai
23845,chatcmpl-e1db004fd6e743d885a4e4eb339c928c,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2835,2,,,2026-08-03 05:02:50.445837,2026-08-03 05:02:55.444130,dev,lobsterai
23846,chatcmpl-e1db004fd6e743d885a4e4eb339c928c,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2765,6,,,2026-08-03 05:02:50.445837,2026-08-03 05:02:55.444130,dev,lobsterai
23847,chatcmpl-463097b61d104acf8fa25e25f90aeb8b,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2846,2,,,2026-08-03 05:02:55.822558,2026-08-03 05:03:00.691090,dev,lobsterai
23848,chatcmpl-463097b61d104acf8fa25e25f90aeb8b,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2776,6,,,2026-08-03 05:02:55.822558,2026-08-03 05:03:00.691090,dev,lobsterai
23849,chatcmpl-edbc2359b46644c0b218c666ba0b63ca,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2857,2,,,2026-08-03 05:03:01.069475,2026-08-03 05:03:05.986371,dev,lobsterai
23850,chatcmpl-edbc2359b46644c0b218c666ba0b63ca,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2787,6,,,2026-08-03 05:03:01.069475,2026-08-03 05:03:05.986371,dev,lobsterai
23851,chatcmpl-c1a77774f6c644a5a675e81a58ab2158,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2868,2,,,2026-08-03 05:03:06.368012,2026-08-03 05:03:11.500789,dev,lobsterai
23852,chatcmpl-c1a77774f6c644a5a675e81a58ab2158,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2798,6,,,2026-08-03 05:03:06.368012,2026-08-03 05:03:11.500789,dev,lobsterai
23853,chatcmpl-a38c100eec5140d5997e891b3eadf586,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2879,2,,,2026-08-03 05:03:11.877713,2026-08-03 05:03:16.999358,dev,lobsterai
23854,chatcmpl-a38c100eec5140d5997e891b3eadf586,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2809,6,,,2026-08-03 05:03:11.877713,2026-08-03 05:03:16.999358,dev,lobsterai
23855,chatcmpl-be5ed8cdd1974e9b8fc0aa0552de53f2,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2890,2,,,2026-08-03 05:03:17.371406,2026-08-03 05:03:22.713157,dev,lobsterai
23856,chatcmpl-be5ed8cdd1974e9b8fc0aa0552de53f2,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2820,6,,,2026-08-03 05:03:17.371406,2026-08-03 05:03:22.713157,dev,lobsterai
23857,chatcmpl-a409fd7c20dc4de49750e2688435c6ba,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2984,2,,,2026-08-03 05:03:23.103096,2026-08-03 05:03:28.852862,dev,lobsterai
23858,chatcmpl-a409fd7c20dc4de49750e2688435c6ba,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2918,6,,,2026-08-03 05:03:23.103096,2026-08-03 05:03:28.852862,dev,lobsterai
23859,chatcmpl-7d2110656fd248f4b057e9ec4f19deb7,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3044,2,,,2026-08-03 05:03:29.268135,2026-08-03 05:03:35.838820,dev,lobsterai
23860,chatcmpl-7d2110656fd248f4b057e9ec4f19deb7,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2981,9,,,2026-08-03 05:03:29.268135,2026-08-03 05:03:35.838820,dev,lobsterai
23861,chatcmpl-de9b812f84a74be584011bb42d809373,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3068,2,,,2026-08-03 05:03:36.255458,2026-08-03 05:03:43.161012,dev,lobsterai
23862,chatcmpl-de9b812f84a74be584011bb42d809373,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3006,7,,,2026-08-03 05:03:36.255458,2026-08-03 05:03:43.161012,dev,lobsterai
23863,chatcmpl-4f18d64db8a145c587e7071d8210b2a8,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3106,2,,,2026-08-03 05:03:43.581750,2026-08-03 05:03:50.558131,dev,lobsterai
23864,chatcmpl-4f18d64db8a145c587e7071d8210b2a8,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3048,10,,,2026-08-03 05:03:43.581750,2026-08-03 05:03:50.558131,dev,lobsterai
23865,chatcmpl-007eaf8ee349415b8db862b58fe7dbbd,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3131,2,,,2026-08-03 05:03:50.983524,2026-08-03 05:03:57.819209,dev,lobsterai
23866,chatcmpl-007eaf8ee349415b8db862b58fe7dbbd,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3074,8,,,2026-08-03 05:03:50.983524,2026-08-03 05:03:57.819209,dev,lobsterai
23867,chatcmpl-6bd27920e5964f6aa5e8477a1effdeaf,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3165,2,,,2026-08-03 05:03:58.245064,2026-08-03 05:04:00.465024,dev,lobsterai
23868,chatcmpl-6bd27920e5964f6aa5e8477a1effdeaf,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3107,13,,,2026-08-03 05:03:58.245064,2026-08-03 05:04:00.465024,dev,lobsterai
23869,chatcmpl-e7af32ca3d69487396c79c245bf18ed5,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3184,2,,,2026-08-03 05:04:00.897210,2026-08-03 05:04:02.852257,dev,lobsterai
23870,chatcmpl-e7af32ca3d69487396c79c245bf18ed5,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3125,13,,,2026-08-03 05:04:00.897210,2026-08-03 05:04:02.852257,dev,lobsterai
23871,chatcmpl-9e20be90d04a4a9d8971524bd711f221,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3203,2,,,2026-08-03 05:04:03.283379,2026-08-03 05:04:06.014003,dev,lobsterai
23872,chatcmpl-9e20be90d04a4a9d8971524bd711f221,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3143,78,,,2026-08-03 05:04:03.283379,2026-08-03 05:04:06.014003,dev,lobsterai
23873,chatcmpl-6b0560a27f7448d58c81bd8950eace3d,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,3285,7,,,2026-08-03 05:04:06.477020,2026-08-03 05:04:08.099918,dev,lobsterai
23874,chatcmpl-2cecc7a165f8492b87cbca88cefff023,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3298,2,,,2026-08-03 05:04:08.566848,2026-08-03 05:04:11.533495,dev,lobsterai
23875,chatcmpl-2cecc7a165f8492b87cbca88cefff023,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3235,78,,,2026-08-03 05:04:08.566848,2026-08-03 05:04:11.533495,dev,lobsterai
23876,chatcmpl-2c49af3055cb44dc870b345cd5655111,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3380,2,,,2026-08-03 05:04:12.004442,2026-08-03 05:05:00.200804,dev,lobsterai
23877,chatcmpl-2c49af3055cb44dc870b345cd5655111,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3315,76,,,2026-08-03 05:04:12.004442,2026-08-03 05:05:00.200804,dev,lobsterai
23878,chatcmpl-0ef74fb7ab3b4d2c90fc40bddd1fb2f9,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3461,2,,,2026-08-03 05:05:00.668895,2026-08-03 05:05:04.631723,dev,lobsterai
23879,chatcmpl-0ef74fb7ab3b4d2c90fc40bddd1fb2f9,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3394,76,,,2026-08-03 05:05:00.668895,2026-08-03 05:05:04.631723,dev,lobsterai
23880,chatcmpl-6f107f5429a54e6a9ba844f70514028c,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3542,2,,,2026-08-03 05:05:05.187041,2026-08-03 05:05:09.194549,dev,lobsterai
23881,chatcmpl-6f107f5429a54e6a9ba844f70514028c,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3473,76,,,2026-08-03 05:05:05.187041,2026-08-03 05:05:09.194549,dev,lobsterai
23882,chatcmpl-459bf21848104213afda496c3a847168,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3623,2,,,2026-08-03 05:05:09.731599,2026-08-03 05:05:13.956307,dev,lobsterai
23883,chatcmpl-459bf21848104213afda496c3a847168,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3552,76,,,2026-08-03 05:05:09.731599,2026-08-03 05:05:13.956307,dev,lobsterai
23884,chatcmpl-fa9736da20604e41bc93aeb44e807cfc,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3704,2,,,2026-08-03 05:05:14.481728,2026-08-03 05:05:18.972020,dev,lobsterai
23885,chatcmpl-fa9736da20604e41bc93aeb44e807cfc,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3631,8,,,2026-08-03 05:05:14.481728,2026-08-03 05:05:18.972020,dev,lobsterai
23886,chatcmpl-cf772ec115a44505afbfde46026ad2d0,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3718,2,,,2026-08-03 05:05:19.500159,2026-08-03 05:05:24.523823,dev,lobsterai
23887,chatcmpl-cf772ec115a44505afbfde46026ad2d0,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3644,76,,,2026-08-03 05:05:19.500159,2026-08-03 05:05:24.523823,dev,lobsterai
23888,chatcmpl-d91b5f5cd83a496c9f9df9748d2eb244,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3799,2,,,2026-08-03 05:05:25.087941,2026-08-03 05:05:30.519102,dev,lobsterai
23889,chatcmpl-d91b5f5cd83a496c9f9df9748d2eb244,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3723,76,,,2026-08-03 05:05:25.087941,2026-08-03 05:05:30.519102,dev,lobsterai
23890,chatcmpl-e2a199b42ad343fa914eb8730c97e149,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,3864,2,,,2026-08-03 05:05:31.121129,2026-08-03 05:05:41.654188,dev,lobsterai
23891,chatcmpl-e2a199b42ad343fa914eb8730c97e149,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,3792,69,,,2026-08-03 05:05:31.121129,2026-08-03 05:05:41.654188,dev,lobsterai
23892,chatcmpl-0825fe023ba24f98ad91a7d4e6b994dd,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2164,2,,,2026-08-03 05:05:42.119671,2026-08-03 05:05:44.531273,dev,lobsterai
23893,chatcmpl-0825fe023ba24f98ad91a7d4e6b994dd,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2108,59,,,2026-08-03 05:05:42.119671,2026-08-03 05:05:44.531273,dev,lobsterai
23894,chatcmpl-57d6ed210bd844cc8e06c03a378e10dd,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2225,9,,,2026-08-03 05:05:44.762512,2026-08-03 05:05:46.245647,dev,lobsterai
23895,chatcmpl-e515c3c35a8a463b984fab61e974c499,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2240,24,,,2026-08-03 05:05:46.489696,2026-08-03 05:05:48.505271,dev,lobsterai
23896,chatcmpl-fceb3bedd06f4e5aa47265154870b97e,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2269,9,,,2026-08-03 05:05:48.754927,2026-08-03 05:05:50.393823,dev,lobsterai
23897,chatcmpl-01b3562024a44f01ab20f9e9a3977397,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2284,2,,,2026-08-03 05:05:50.639852,2026-08-03 05:06:02.701808,dev,lobsterai
